logtime,scenario_time,type,module,address,value
14.427445,0.035654,parameter,resman_vocal,tank-b-_is_in_tolerance,
14.427457,0.035654,parameter,resman_vocal,tank-b-_tolerance_color,"(50, 50, 50, 255)"
14.42747,0.035654,parameter,resman_vocal,tank-b-widget,<core.widgets.tank.Tank object at 0x000001EC0BA61B20>
14.427486,0.035654,parameter,resman_vocal,tank-c-level,1000
14.427499,0.035654,parameter,resman_vocal,tank-c-max,2000
14.427511,0.035654,parameter,resman_vocal,tank-c-target,
14.427523,0.035654,parameter,resman_vocal,tank-c-depletable,1
14.427536,0.035654,parameter,resman_vocal,tank-c-lossperminute,0
14.427548,0.035654,parameter,resman_vocal,tank-c-_infoside,left
14.42756,0.035654,parameter,resman_vocal,tank-c-widget,<core.widgets.tank.Tank object at 0x000001EC0BA6BB80>
14.427575,0.035654,parameter,resman_vocal,tank-d-level,1000
14.427588,0.035654,parameter,resman_vocal,tank-d-max,2000
14.4276,0.035654,parameter,resman_vocal,tank-d-target,
14.427612,0.035654,parameter,resman_vocal,tank-d-depletable,1
14.427624,0.035654,parameter,resman_vocal,tank-d-lossperminute,0
14.427638,0.035654,parameter,resman_vocal,tank-d-_infoside,left
14.42765,0.035654,parameter,resman_vocal,tank-d-widget,<core.widgets.tank.Tank object at 0x000001EC0BA7AC40>
14.427668,0.035654,parameter,resman_vocal,tank-e-level,3000
14.427681,0.035654,parameter,resman_vocal,tank-e-max,4000
14.427693,0.035654,parameter,resman_vocal,tank-e-target,
14.427706,0.035654,parameter,resman_vocal,tank-e-depletable,0
14.427721,0.035654,parameter,resman_vocal,tank-e-lossperminute,0
14.427733,0.035654,parameter,resman_vocal,tank-e-_infoside,right
14.427746,0.035654,parameter,resman_vocal,tank-e-widget,<core.widgets.tank.Tank object at 0x000001EC0BA86C10>
14.427761,0.035654,parameter,resman_vocal,tank-f-level,3000
14.427774,0.035654,parameter,resman_vocal,tank-f-max,4000
14.427786,0.035654,parameter,resman_vocal,tank-f-target,
14.427798,0.035654,parameter,resman_vocal,tank-f-depletable,0
14.42781,0.035654,parameter,resman_vocal,tank-f-lossperminute,0
14.427823,0.035654,parameter,resman_vocal,tank-f-_infoside,right
14.427835,0.035654,parameter,resman_vocal,tank-f-widget,<core.widgets.tank.Tank object at 0x000001EC0BA946D0>
14.427853,0.035654,parameter,resman_vocal,pump-1-flow,800
14.427866,0.035654,parameter,resman_vocal,pump-1-state,off
14.427879,0.035654,parameter,resman_vocal,pump-1-key,NUM_1
14.427891,0.035654,parameter,resman_vocal,pump-1-_fromtank,c
14.427903,0.035654,parameter,resman_vocal,pump-1-_totank,a
14.427916,0.035654,parameter,resman_vocal,pump-1-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x000001EC0D642BE0>
14.427932,0.035654,parameter,resman_vocal,pump-1-widget,<core.widgets.pump.Pump object at 0x000001EC0BA9AEE0>
14.428107,0.035654,parameter,resman_vocal,pump-2-flow,600
14.428129,0.035654,parameter,resman_vocal,pump-2-state,off
14.428143,0.035654,parameter,resman_vocal,pump-2-key,NUM_2
14.428156,0.035654,parameter,resman_vocal,pump-2-_fromtank,e
14.428169,0.035654,parameter,resman_vocal,pump-2-_totank,a
14.428181,0.035654,parameter,resman_vocal,pump-2-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x000001EC0BA0E640>
14.428197,0.035654,parameter,resman_vocal,pump-2-widget,<core.widgets.pump.Pump object at 0x000001EC0BA9FFD0>
14.428212,0.035654,parameter,resman_vocal,pump-3-flow,800
14.428225,0.035654,parameter,resman_vocal,pump-3-state,off
14.428237,0.035654,parameter,resman_vocal,pump-3-key,NUM_3
14.42825,0.035654,parameter,resman_vocal,pump-3-_fromtank,d
14.428262,0.035654,parameter,resman_vocal,pump-3-_totank,b
14.428275,0.035654,parameter,resman_vocal,pump-3-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x000001EC0BA276D0>
14.428289,0.035654,parameter,resman_vocal,pump-3-widget,<core.widgets.pump.Pump object at 0x000001EC0D526FA0>
14.428304,0.035654,parameter,resman_vocal,pump-4-flow,600
14.428317,0.035654,parameter,resman_vocal,pump-4-state,off
14.428329,0.035654,parameter,resman_vocal,pump-4-key,NUM_4
14.428341,0.035654,parameter,resman_vocal,pump-4-_fromtank,f
14.428353,0.035654,parameter,resman_vocal,pump-4-_totank,b
14.428365,0.035654,parameter,resman_vocal,pump-4-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x000001EC0BA316D0>
14.428379,0.035654,parameter,resman_vocal,pump-4-widget,<core.widgets.pump.Pump object at 0x000001EC0D5356A0>
14.428397,0.035654,parameter,resman_vocal,pump-5-flow,600
14.428421,0.035654,parameter,resman_vocal,pump-5-state,off
14.428442,0.035654,parameter,resman_vocal,pump-5-key,NUM_5
14.428464,0.035654,parameter,resman_vocal,pump-5-_fromtank,e
14.428484,0.035654,parameter,resman_vocal,pump-5-_totank,c
14.428502,0.035654,parameter,resman_vocal,pump-5-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x000001EC0BA386D0>
14.428523,0.035654,parameter,resman_vocal,pump-5-widget,<core.widgets.pump.Pump object at 0x000001EC0D53D910>
14.428545,0.035654,parameter,resman_vocal,pump-6-flow,600
14.428566,0.035654,parameter,resman_vocal,pump-6-state,off
14.428587,0.035654,parameter,resman_vocal,pump-6-key,NUM_6
14.428609,0.035654,parameter,resman_vocal,pump-6-_fromtank,f
14.42863,0.035654,parameter,resman_vocal,pump-6-_totank,d
14.428648,0.035654,parameter,resman_vocal,pump-6-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x000001EC0BA416D0>
14.428672,0.035654,parameter,resman_vocal,pump-6-widget,<core.widgets.pump.Pump object at 0x000001EC0D542A90>
14.428695,0.035654,parameter,resman_vocal,pump-7-flow,400
14.428715,0.035654,parameter,resman_vocal,pump-7-state,off
14.428734,0.035654,parameter,resman_vocal,pump-7-key,NUM_7
14.428765,0.035654,parameter,resman_vocal,pump-7-_fromtank,a
14.428792,0.035654,parameter,resman_vocal,pump-7-_totank,b
14.428815,0.035654,parameter,resman_vocal,pump-7-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x000001EC0BA486D0>
14.428844,0.035654,parameter,resman_vocal,pump-7-widget,<core.widgets.pump.Pump object at 0x000001EC0D54AC10>
14.428881,0.035654,parameter,resman_vocal,pump-8-flow,400
14.428917,0.035654,parameter,resman_vocal,pump-8-state,off
14.428935,0.035654,parameter,resman_vocal,pump-8-key,NUM_8
14.428951,0.035654,parameter,resman_vocal,pump-8-_fromtank,b
14.428975,0.035654,parameter,resman_vocal,pump-8-_totank,a
14.428998,0.035654,parameter,resman_vocal,pump-8-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x000001EC0BA4E6D0>
14.429036,0.035654,parameter,resman_vocal,pump-8-widget,<core.widgets.pump.Pump object at 0x000001EC0D550D90>
14.429415,0.035654,state,resman,"vocal_foreground, visibility",1
14.429643,0.035654,state,resman,"vocal_overdue, visibility",1
14.430181,0.035654,state,resman,"vocal_status_foreground, visibility",1
14.444782,0.035654,state,resman,"vocal_status_foreground, visibility",0
14.444824,0.035654,event,resman_vocal,self,start
14.467305,0.135531,performance,resman_vocal,a_in_tolerance,1
14.467404,0.135531,performance,resman_vocal,a_deviation,0
14.467431,0.135531,performance,resman_vocal,b_in_tolerance,1
14.46745,0.135531,performance,resman_vocal,b_deviation,0
14.467542,0.135531,state,resman,"vocal_foreground, visibility",0
14.46848,0.135531,state,resman,"vocal_overdue, visibility",0
14.469271,0.135531,aoi,communications,vocal_foreground,"(0, 486.0, 768, 0.0)"
14.469344,0.135531,aoi,communications,vocal_overdue,"(0, 486.0, 768, 0.0)"
14.472009,0.135531,aoi,communications,vocal_task_title,"(0, 540.0, 768, 486.0)"
14.472242,0.135531,aoi,communications,vocal_automode,"(326.4, 129.60000000000002, 441.59999999999997, 102.60000000000001)"
14.479957,0.135531,aoi,communications,vocal_callsign,"(0, 486.0, 768, 0.0)"
14.480035,0.135531,seed_value,communications_vocal,,
14.480054,0.135531,seed_output,communications_vocal,,1
14.483056,0.135531,aoi,communications,vocal_radio_NAV_1,"(0, 388.8, 768, 340.2)"
14.484564,0.135531,state,communications,"vocal_radio_NAV_2, selected",1
14.484594,0.135531,aoi,communications,vocal_radio_NAV_2,"(0, 325.62, 768, 277.02)"
14.486703,0.135531,aoi,communications,vocal_radio_COM_1,"(0, 262.44, 768, 213.83999999999997)"
14.488196,0.135531,aoi,communications,vocal_radio_COM_2,"(0, 199.25999999999996, 768, 150.65999999999997)"
14.488236,0.135531,parameter,communications_vocal,title,Communications
14.488254,0.135531,parameter,communications_vocal,taskplacement,bottomleft
14.488269,0.135531,parameter,communications_vocal,taskupdatetime,80
14.488287,0.135531,parameter,communications_vocal,taskfeedback-overdue-active,0
14.488302,0.135531,parameter,communications_vocal,taskfeedback-overdue-color,"(241, 100, 100, 255)"
14.48832,0.135531,parameter,communications_vocal,taskfeedback-overdue-delayms,2000
14.488335,0.135531,parameter,communications_vocal,taskfeedback-overdue-blinkdurationms,1000
14.48835,0.135531,parameter,communications_vocal,taskfeedback-overdue-_nexttoggletime,0
14.488364,0.135531,parameter,communications_vocal,taskfeedback-overdue-_is_visible,0
14.488378,0.135531,parameter,communications_vocal,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x000001EC0B9FA8E0>
14.488397,0.135531,parameter,communications_vocal,callsignregex,[A-Z][A-Z][A-Z]\d\d\d
14.488411,0.135531,parameter,communications_vocal,owncallsign,RVA294
14.488424,0.135531,parameter,communications_vocal,othercallsign,"['SLX305', 'ENH403', 'BUK143', 'JHF431', 'WUK805']"
14.488441,0.135531,parameter,communications_vocal,othercallsignnumber,5
14.488456,0.135531,parameter,communications_vocal,airbandminMhz,108.0
14.48847,0.135531,parameter,communications_vocal,airbandmaxMhz,137.0
14.488485,0.135531,parameter,communications_vocal,airbandminvariationMhz,5
14.488498,0.135531,parameter,communications_vocal,airbandmaxvariationMhz,6
14.488511,0.135531,parameter,communications_vocal,voicegender,male
14.488525,0.135531,parameter,communications_vocal,voiceidiom,english
14.488537,0.135531,parameter,communications_vocal,radioprompt,
14.488552,0.135531,parameter,communications_vocal,maxresponsedelay,20000
14.488565,0.135531,parameter,communications_vocal,promptlist,"['NAV_1', 'NAV_2', 'COM_1', 'COM_2']"
14.48858,0.135531,parameter,communications_vocal,automaticsolver,0
14.488593,0.135531,parameter,communications_vocal,displayautomationstate,1
14.488607,0.135531,parameter,communications_vocal,feedbackduration,1500
14.488622,0.135531,parameter,communications_vocal,feedbacks-positive-active,0
14.488637,0.135531,parameter,communications_vocal,feedbacks-positive-color,"(142, 219, 176, 255)"
14.488653,0.135531,parameter,communications_vocal,feedbacks-negative-active,0
14.488667,0.135531,parameter,communications_vocal,feedbacks-negative-color,"(241, 100, 100, 255)"
14.488682,0.135531,parameter,communications_vocal,radios-0-name,NAV_1
14.488696,0.135531,parameter,communications_vocal,radios-0-currentfreq,122.7
14.488711,0.135531,parameter,communications_vocal,radios-0-targetfreq,
14.488725,0.135531,parameter,communications_vocal,radios-0-pos,0
14.488813,0.135531,parameter,communications_vocal,radios-0-response_time,0
14.48883,0.135531,parameter,communications_vocal,radios-0-is_active,0
14.488844,0.135531,parameter,communications_vocal,radios-0-is_prompting,0
14.488869,0.135531,parameter,communications_vocal,radios-0-_feedbacktimer,
14.488882,0.135531,parameter,communications_vocal,radios-0-_feedbacktype,
14.488895,0.135531,parameter,communications_vocal,radios-0-widget,<core.widgets.radio.Radio object at 0x000001EC0D53D370>
14.488913,0.135531,parameter,communications_vocal,radios-1-name,NAV_2
14.488925,0.135531,parameter,communications_vocal,radios-1-currentfreq,116.1
14.488939,0.135531,parameter,communications_vocal,radios-1-targetfreq,
14.488952,0.135531,parameter,communications_vocal,radios-1-pos,1
14.488964,0.135531,parameter,communications_vocal,radios-1-response_time,0
14.488977,0.135531,parameter,communications_vocal,radios-1-is_active,1
14.48899,0.135531,parameter,communications_vocal,radios-1-is_prompting,0
14.489003,0.135531,parameter,communications_vocal,radios-1-_feedbacktimer,
14.489015,0.135531,parameter,communications_vocal,radios-1-_feedbacktype,
14.489028,0.135531,parameter,communications_vocal,radios-1-widget,<core.widgets.radio.Radio object at 0x000001EC0BA61880>
14.489045,0.135531,parameter,communications_vocal,radios-2-name,COM_1
14.489058,0.135531,parameter,communications_vocal,radios-2-currentfreq,124.2
14.489071,0.135531,parameter,communications_vocal,radios-2-targetfreq,
14.489084,0.135531,parameter,communications_vocal,radios-2-pos,2
14.489097,0.135531,parameter,communications_vocal,radios-2-response_time,0
14.48911,0.135531,parameter,communications_vocal,radios-2-is_active,0
14.489123,0.135531,parameter,communications_vocal,radios-2-is_prompting,0
14.489136,0.135531,parameter,communications_vocal,radios-2-_feedbacktimer,
