logtime,scenario_time,type,module,address,value
6.13765,0.035717,seed_output,sysmon_vocal,,-1
6.137775,0.035717,state,sysmon,"vocal_foreground, visibility",0
6.142784,0.035717,state,sysmon,"vocal_overdue, visibility",0
6.142872,0.035717,state,sysmon,"vocal_scale1, arrow",6
6.142909,0.035717,state,sysmon,"vocal_scale2, arrow",4
6.142939,0.035717,state,sysmon,"vocal_scale3, arrow",4
6.142967,0.035717,state,sysmon,"vocal_scale4, arrow",4
6.143364,0.035717,aoi,resman,vocal_foreground,"(96, 1026.0, 1632, 540.0)"
6.143422,0.035717,aoi,resman,vocal_overdue,"(96, 1026.0, 1632, 540.0)"
6.148001,0.035717,aoi,resman,vocal_task_title,"(96, 1080.0, 1632, 1026.0)"
6.148234,0.035717,aoi,resman,vocal_automode,"(722.688, 849.1500000000001, 953.088, 822.1500000000001)"
6.148543,0.035717,aoi,resman,vocal_status_foreground,"(1536, 1026.0, 1824, 540.0)"
6.157062,0.035717,aoi,resman,vocal_status_title,"(1536, 1080.0, 1824, 1026.0)"
6.160325,0.035717,aoi,resman,vocal_pump_1_flow,"(1536, 1026.0, 1824, 972.0)"
6.16221,0.035717,aoi,resman,vocal_pump_2_flow,"(1536, 972.0, 1824, 918.0)"
6.164064,0.035717,aoi,resman,vocal_pump_3_flow,"(1536, 918.0, 1824, 864.0)"
6.166199,0.035717,aoi,resman,vocal_pump_4_flow,"(1536, 864.0, 1824, 810.0)"
6.168273,0.035717,aoi,resman,vocal_pump_5_flow,"(1536, 810.0, 1824, 756.0)"
6.17014,0.035717,aoi,resman,vocal_pump_6_flow,"(1536, 756.0, 1824, 702.0)"
6.173868,0.035717,aoi,resman,vocal_pump_7_flow,"(1536, 702.0, 1824, 648.0)"
6.176216,0.035717,aoi,resman,vocal_pump_8_flow,"(1536, 648.0, 1824, 594.0)"
6.178049,0.035717,aoi,resman,vocal_tank_a,"(311.04, 977.4, 541.44, 807.3)"
6.180713,0.035717,aoi,resman,vocal_tank_b,"(1079.04, 977.4, 1309.44, 807.3)"
6.1832,0.035717,aoi,resman,vocal_tank_c,"(172.8, 783.0, 326.40000000000003, 612.9)"
6.186147,0.035717,aoi,resman,vocal_tank_d,"(940.8000000000001, 783.0, 1094.4, 612.9)"
6.187622,0.035717,aoi,resman,vocal_tank_e,"(556.8, 783.0, 741.1199999999999, 612.9)"
6.189275,0.035717,aoi,resman,vocal_tank_f,"(1324.8000000000002, 783.0, 1509.1200000000001, 612.9)"
6.19565,0.035717,parameter,resman_vocal,title,Resources management
6.195682,0.035717,parameter,resman_vocal,taskplacement,topleft
6.195699,0.035717,parameter,resman_vocal,taskupdatetime,2000
6.19572,0.035717,parameter,resman_vocal,taskfeedback-overdue-active,0
6.195735,0.035717,parameter,resman_vocal,taskfeedback-overdue-color,"(241, 100, 100, 255)"
6.195753,0.035717,parameter,resman_vocal,taskfeedback-overdue-delayms,2000
6.195767,0.035717,parameter,resman_vocal,taskfeedback-overdue-blinkdurationms,1000
6.195781,0.035717,parameter,resman_vocal,taskfeedback-overdue-_nexttoggletime,0
6.195796,0.035717,parameter,resman_vocal,taskfeedback-overdue-_is_visible,0
6.195811,0.035717,parameter,resman_vocal,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x0000022A95D5BBE0>
6.195829,0.035717,parameter,resman_vocal,automaticsolver,0
6.195843,0.035717,parameter,resman_vocal,displayautomationstate,1
6.195856,0.035717,parameter,resman_vocal,pumpcoloroff,"(255, 255, 255, 255)"
6.19587,0.035717,parameter,resman_vocal,pumpcoloron,"(142, 219, 176, 255)"
6.195884,0.035717,parameter,resman_vocal,pumpcolorfailure,"(241, 100, 100, 255)"
6.195897,0.035717,parameter,resman_vocal,toleranceradius,250
6.19591,0.035717,parameter,resman_vocal,statuslocation,topmid
6.195923,0.035717,parameter,resman_vocal,displaystatus,1
6.195936,0.035717,parameter,resman_vocal,tolerancecolor,"(50, 50, 50, 255)"
6.195953,0.035717,parameter,resman_vocal,tolerancecoloroutside,"(50, 50, 50, 255)"
6.195969,0.035717,parameter,resman_vocal,tank-a-level,2500
6.195982,0.035717,parameter,resman_vocal,tank-a-max,4000
6.195994,0.035717,parameter,resman_vocal,tank-a-target,2500
6.196007,0.035717,parameter,resman_vocal,tank-a-depletable,1
6.196021,0.035717,parameter,resman_vocal,tank-a-lossperminute,800
6.196034,0.035717,parameter,resman_vocal,tank-a-_infoside,left
